0.0046,0.325928,0.0046,-0.0219727,0.0046,-2.69531,0.0046,24.4336,0.0046,-3.92578,0.0046,38.0273
0.00464,0.319214,0.00464,-0.0219727,0.00464,-2.05078,0.00464,23.2031,0.00464,-5.15625,0.00464,36.2109
0.00468,0.306396,0.00468,-0.0286865,0.00468,-3.33984,0.00468,22.5586,0.00468,-6.38672,0.00468,32.4609
0.00472,0.306396,0.00472,-0.0219727,0.00472,-3.92578,0.00472,22.5586,0.00472,-7.61719,0.00472,32.4609
0.00476,0.3125,0.00476,-0.0286865,0.00476,-4.57031,0.00476,21.9727,0.00476,-9.49219,0.00476,29.4141
0.0048,0.306396,0.0048,-0.0219727,0.0048,-5.15625,0.0048,20.0977,0.0048,-10.7227,0.0048,26.3086
0.00484,0.306396,0.00484,-0.0286865,0.00484,-6.38672,0.00484,21.3281,0.00484,-10.7227,0.00484,25.0781
0.00488,0.306396,0.00488,-0.0219727,0.00488,-5.80078,0.00488,20.0977,0.00488,-12.5977,0.00488,23.2031
0.00492,0.286865,0.00492,-0.0219727,0.00492,-6.38672,0.00492,18.8672,0.00492,-12.5977,0.00492,21.3867
0.00496,0.274048,0.00496,-0.0219727,0.00496,-6.38672,0.00496,18.2227,0.00496,-14.4141,0.00496,18.9258
0.005,0.280762,0.005,-0.03479,0.005,-7.61719,0.005,17.6367,0.005,-13.8281,0.005,16.4648
0.00504,0.274048,0.00504,-0.0286865,0.00504,-8.84766,0.00504,17.6367,0.00504,-15.6445,0.00504,13.9453
0.00508,0.274048,0.00508,-0.0286865,0.00508,-7.61719,0.00508,16.4062,0.00508,-16.875,0.00508,12.7148
0.00512,0.267944,0.00512,-0.0152588,0.00512,-9.49219,0.00512,16.4062,0.00512,-16.875,0.00512,9.66797
0.00516,0.26123,0.00516,-0.0286865,0.00516,-9.49219,0.00516,15.7617,0.00516,-17.5195,0.00516,7.79297
0.0052,0.267944,0.0052,-0.0219727,0.0052,-10.0781,0.0052,13.3008,0.0052,-18.1055,0.0052,5.33203
0.00524,0.255127,0.00524,-0.0286865,0.00524,-10.7227,0.00524,12.7148,0.00524,-18.75,0.00524,2.87109
0.00528,0.248413,0.00528,-0.0219727,0.00528,-10.7227,0.00528,12.7148,0.00528,-19.3359,0.00528,0.996094
0.00532,0.248413,0.00532,-0.0286865,0.00532,-10.7227,0.00532,10.8398,0.00532,-19.3359,0.00532,-1.46484
0.00536,0.235596,0.00536,-0.0219727,0.00536,-11.9531,0.00536,10.8398,0.00536,-19.9805,0.00536,-3.92578
0.0054,0.235596,0.0054,-0.0152588,0.0054,-11.3086,0.0054,10.2539,0.0054,-21.2109,0.0054,-6.38672
0.00544,0.235596,0.00544,-0.03479,0.00544,-12.5977,0.00544,8.37891,0.00544,-23.0859,0.00544,-7.61719
0.00548,0.229492,0.00548,-0.0286865,0.00548,-13.1836,0.00548,7.14844,0.00548,-22.4414,0.00548,-10.7227
0.00552,0.235596,0.00552,-0.0219727,0.00552,-13.1836,0.00552,7.14844,0.00552,-23.0859,0.00552,-13.7695
0.00556,0.229492,0.00556,-0.03479,0.00556,-13.1836,0.00556,5.91797,0.00556,-24.3164,0.00556,-15.6445
0.0056,0.216675,0.0056,-0.0219727,0.0056,-13.8281,0.0056,4.04297,0.0056,-23.6719,0.0056,-18.1055
0.00564,0.209961,0.00564,-0.0219727,0.00564,-14.4141,0.00564,4.6875,0.00564,-24.9023,0.00564,-19.9805
0.00568,0.203247,0.00568,-0.0286865,0.00568,-13.8281,0.00568,3.45703,0.00568,-25.5469,0.00568,-23.0273
0.00572,0.203247,0.00572,-0.0286865,0.00572,-15.0586,0.00572,1.58203,0.00572,-27.3633,0.00572,-25.4883
0.00576,0.203247,0.00576,-0.0286865,0.00576,-15.0586,0.00576,0.996094,0.00576,-27.3633,0.00576,-27.3633
0.0058,0.197144,0.0058,-0.0286865,0.0058,-15.6445,0.0058,0.351562,0.0058,-28.0078,0.0058,-29.2383
0.00584,0.197144,0.00584,-0.0286865,0.00584,-15.0586,0.00584,-1.52344,0.00584,-28.5937,0.00584,-31.6992
0.00588,0.184326,0.00588,-0.0219727,0.00588,-16.875,0.00588,-2.10938,0.00588,-28.5937,0.00588,-34.7461
0.00592,0.184326,0.00592,-0.0286865,0.00592,-16.875,0.00592,-2.75391,0.00592,-28.5937,0.00592,-36.6211
0.00596,0.177612,0.00596,-0.03479,0.00596,-16.875,0.00596,-3.33984,0.00596,-30.4687,0.00596,-39.082
0.006,0.184326,0.006,-0.0286865,0.006,-17.5195,0.006,-5.21484,0.006,-30.4687,0.006,-42.1875
0.00604,0.164795,0.00604,-0.0219727,0.00604,-18.1055,0.00604,-5.80078,0.00604,-31.0547,0.00604,-44.6484
0.00608,0.164795,0.00608,-0.0219727,0.00608,-18.1055,0.00608,-5.80078,0.00608,-32.3437,0.00608,-45.8789
0.00612,0.171509,0.00612,-0.0286865,0.00612,-17.5195,0.00612,-7.67578,0.00612,-33.5742,0.00612,-50.2148
0.00616,0.151978,0.00616,-0.0286865,0.00616,-19.9805,0.00616,-8.90625,0.00616,-32.9297,0.00616,-50.8008
0.0062,0.151978,0.0062,-0.0219727,0.0062,-19.9805,0.0062,-9.49219,0.0062,-33.5742,0.0062,-53.2617
0.00624,0.151978,0.00624,-0.0415039,0.00624,-19.3359,0.00624,-10.7227,0.00624,-34.1602,0.00624,-56.3672
0.00628,0.13916,0.00628,-0.0286865,0.00628,-19.3359,0.00628,-11.3672,0.00628,-34.1602,0.00628,-57.5977
0.00632,0.13916,0.00632,-0.0152588,0.00632,-20.5664,0.00632,-11.3672,0.00632,-36.0352,0.00632,-59.4727
0.00636,0.13916,0.00636,-0.03479,0.00636,-20.5664,0.00636,-12.0117,0.00636,-36.6211,0.00636,-60.7031
0.0064,0.133057,0.0064,-0.0286865,0.0064,-21.2109,0.0064,-13.2422,0.0064,-36.0352,0.0064,-63.75
0.00644,0.126343,0.00644,-0.0286865,0.00644,-21.7969,0.00644,-13.8281,0.00644,-37.8516,0.00644,-65.625
0.00648,0.126343,0.00648,-0.0286865,0.00648,-22.4414,0.00648,-15.0586,0.00648,-39.082,0.00648,-68.0859
0.00652,0.126343,0.00652,-0.0152588,0.00652,-22.4414,0.00652,-15.7031,0.00652,-39.082,0.00652,-69.9609
0.00656,0.120239,0.00656,-0.0219727,0.00656,-22.4414,0.00656,-15.0586,0.00656,-39.7266,0.00656,-71.7773
0.0066,0.106812,0.0066,-0.03479,0.0066,-23.0859,0.0066,-16.2891,0.0066,-40.3125,0.0066,-73.0078
0.00664,0.113525,0.00664,-0.0286865,0.00664,-24.3164,0.00664,-16.2891,0.00664,-41.543,0.00664,-76.1133
0.00668,0.106812,0.00668,-0.0286865,0.00668,-24.3164,0.00668,-18.1641,0.00668,-42.1875,0.00668,-77.3437
0.00672,0.100708,0.00672,-0.0286865,0.00672,-26.1328,0.00672,-17.5195,0.00672,-44.0625,0.00672,-79.8047
0.00676,0.0878906,0.00676,-0.03479,0.00676,-25.5469,0.00676,-18.1641,0.00676,-43.418,0.00676,-81.6797
0.0068,0.0939941,0.0068,-0.0286865,0.0068,-25.5469,0.0068,-20.625,0.0068,-44.6484,0.0068,-83.4961
0.00684,0.0811768,0.00684,-0.0286865,0.00684,-27.3633,0.00684,-18.1641,0.00684,-46.5234,0.00684,-85.3711
0.00688,0.0939941,0.00688,-0.03479,0.00688,-28.0078,0.00688,-19.3945,0.00688,-48.3398,0.00688,-87.832
0.00692,0.0811768,0.00692,-0.0286865,0.00692,-28.5937,0.00692,-19.9805,0.00692,-48.9844,0.00692,-89.0625
0.00696,0.0622559,0.00696,-0.0286865,0.00696,-29.2383,0.00696,-20.625,0.00696,-50.2148,0.00696,-90.9375
0.007,0.0683594,0.007,-0.0286865,0.007,-30.4687,0.007,-20.625,0.007,-52.6758,0.007,-93.3984
0.00704,0.0683594,0.00704,-0.0415039,0.00704,-31.0547,0.00704,-21.2109,0.00704,-53.3203,0.00704,-95.2148
0.00708,0.055542,0.00708,-0.03479,0.00708,-32.2852,0.00708,-21.8555,0.00708,-53.9062,0.00708,-97.7344
0.00712,0.055542,0.00712,-0.0219727,0.00712,-32.2852,0.00712,-21.8555,0.00712,-55.1367,0.00712,-98.3203
0.00716,0.055542,0.00716,-0.0415039,0.00716,-32.2852,0.00716,-21.2109,0.00716,-56.3672,0.00716,-101.426
0.0072,0.0366211,0.0072,-0.0286865,0.0072,-33.5742,0.0072,-22.5,0.0072,-58.2422,0.0072,-102.656
0.00724,0.0366211,0.00724,-0.0219727,0.00724,-36.0352,0.00724,-21.8555,0.00724,-60.7031,0.00724,-103.887
0.00728,0.0427246,0.00728,-0.03479,0.00728,-36.6211,0.00728,-21.2109,0.00728,-61.9336,0.00728,-106.348
0.00732,0.0238037,0.00732,-0.03479,0.00732,-37.8516,0.00732,-21.8555,0.00732,-63.1641,0.00732,-108.223
